# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	102404	103312	+	QPT06195.1			Dam family site-specific DNA-(adenine-N6)-methyltransferase			I6G39_00490	909	302	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	103392	103871	-					rlmH		I6G39_00495	480		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	103392	103871	-	QPT06196.1			23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH		I6G39_00495	480	159	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	104385	105167	-							I6G39_00500	783		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	104385	105167	-	QPT07067.1			MBL fold metallo-hydrolase			I6G39_00500	783	260	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	105358	106140	-							I6G39_00505	783		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	105358	106140	-	QPT06197.1			two-component system regulatory protein YycI			I6G39_00505	783	260	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	106141	107484	-							I6G39_00510	1344		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	106141	107484	-	QPT06198.1			hypothetical protein			I6G39_00510	1344	447	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	107474	109306	-					walK		I6G39_00515	1833		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	107474	109306	-	QPT06199.1			cell wall metabolism sensor histidine kinase WalK	walK		I6G39_00515	1833	610	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	109320	110021	-							I6G39_00520	702		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	109320	110021	-	QPT06200.1			response regulator transcription factor			I6G39_00520	702	233	
gene	tRNA	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	110423	110495	-							I6G39_00525	73		
tRNA		GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	110423	110495	-				tRNA-Asp			I6G39_00525	73		anticodon=GTC
gene	tRNA	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	110505	110579	-							I6G39_00530	75		
tRNA		GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	110505	110579	-				tRNA-Glu			I6G39_00530	75		anticodon=TTC
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	111218	112501	-							I6G39_00535	1284		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	111218	112501	-	QPT06201.1			adenylosuccinate synthase			I6G39_00535	1284	427	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	112784	114187	-					dnaB		I6G39_00540	1404		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	112784	114187	-	QPT06202.1			replicative DNA helicase	dnaB		I6G39_00540	1404	467	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	114218	114664	-					rplI		I6G39_00545	447		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	114218	114664	-	QPT07068.1			50S ribosomal protein L9	rplI		I6G39_00545	447	148	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	114664	116628	-							I6G39_00550	1965		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	114664	116628	-	QPT06203.1			DHH family phosphoesterase			I6G39_00550	1965	654	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	116643	117569	-							I6G39_00555	927		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	116643	117569	-	QPT07069.1			DUF2232 domain-containing protein			I6G39_00555	927	308	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	117689	118654	-							I6G39_00560	966		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	117689	118654	-	QPT06204.1			alpha/beta fold hydrolase			I6G39_00560	966	321	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	118915	119244	-							I6G39_00565	330		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	118915	119244	-	QPT06205.1			AzlD domain-containing protein			I6G39_00565	330	109	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	119241	119933	-							I6G39_00570	693		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	119241	119933	-	QPT06206.1			AzlC family ABC transporter permease			I6G39_00570	693	230	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	120330	121616	-					serS		I6G39_00575	1287		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	120330	121616	-	QPT06207.1			serine--tRNA ligase	serS		I6G39_00575	1287	428	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	121973	123484	-					hutH		I6G39_00580	1512		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	121973	123484	-	QPT06208.1			histidine ammonia-lyase	hutH		I6G39_00580	1512	503	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	123779	124597	+							I6G39_00585	819		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	123779	124597	+	QPT06209.1			NAD(P)H-hydrate dehydratase			I6G39_00585	819	272	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	124688	127369	-					gyrA		I6G39_00590	2682		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	124688	127369	-	QPT06210.1			DNA gyrase subunit A	gyrA		I6G39_00590	2682	893	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	127409	129367	-					gyrB		I6G39_00595	1959		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	127409	129367	-	QPT07070.1			DNA topoisomerase (ATP-hydrolyzing) subunit B	gyrB		I6G39_00595	1959	652	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	129380	130498	-					recF		I6G39_00600	1119		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	129380	130498	-	QPT06211.1			DNA replication/repair protein RecF	recF		I6G39_00600	1119	372	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	130495	130719	-					yaaA		I6G39_00605	225		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	130495	130719	-	QPT06212.1			S4 domain-containing protein YaaA	yaaA		I6G39_00605	225	74	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	131266	131940	-							I6G39_00610	675		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	131266	131940	-	QPT06213.1			hypothetical protein			I6G39_00610	675	224	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	132041	132412	+							I6G39_00615	372		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	132041	132412	+	QPT06214.1			hypothetical protein			I6G39_00615	372	123	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	132519	133649	-					dnaN		I6G39_00620	1131		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	132519	133649	-	QPT06215.1			DNA polymerase III subunit beta	dnaN		I6G39_00620	1131	376	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	133877	135238	-					dnaA		I6G39_00625	1362		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	133877	135238	-	QPT06216.1			chromosomal replication initiator protein DnaA	dnaA		I6G39_00625	1362	453	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	136035	136172	+					rpmH		I6G39_00630	138		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	136035	136172	+	QPT06217.1			50S ribosomal protein L34	rpmH		I6G39_00630	138	45	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	136368	136712	+					rnpA		I6G39_00635	345		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	136368	136712	+	QPT06218.1			ribonuclease P protein component	rnpA		I6G39_00635	345	114	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	136860	138239	+					mnmE		I6G39_00640	1380		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	136860	138239	+	QPT06219.1			tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	mnmE		I6G39_00640	1380	459	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	138256	140133	+					mnmG		I6G39_00645	1878		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	138256	140133	+	QPT06220.1			tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		I6G39_00645	1878	625	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	140135	140860	+					rsmG		I6G39_00650	726		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	140135	140860	+	QPT06221.1			16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		I6G39_00650	726	241	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	140895	141731	+							I6G39_00655	837		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	140895	141731	+	QPT06222.1			ParB/RepB/Spo0J family partition protein			I6G39_00655	837	278	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	141791	145168	-							I6G39_00660	3378		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	141791	145168	-	QPT06223.1			NEAT domain-containing protein			I6G39_00660	3378	1125	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	145168	145806	-					isdC		I6G39_00665	639		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	145168	145806	-	QPT07071.1			heme uptake protein IsdC	isdC		I6G39_00665	639	212	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	146281	147252	+							I6G39_00670	972		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	146281	147252	+	QPT06224.1			SMP-30/gluconolactonase/LRE family protein			I6G39_00670	972	323	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	147320	147574	-							I6G39_00675	255		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	147320	147574	-	QPT06225.1			TM2 domain-containing protein			I6G39_00675	255	84	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	147696	148694	-							I6G39_00680	999		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	147696	148694	-	QPT07072.1			ThiF family adenylyltransferase			I6G39_00680	999	332	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	148694	149461	-							I6G39_00685	768		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	148694	149461	-	QPT06226.1			thiazole synthase			I6G39_00685	768	255	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	149463	149663	-					thiS		I6G39_00690	201		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	149463	149663	-	QPT06227.1			sulfur carrier protein ThiS	thiS		I6G39_00690	201	66	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	149647	150768	-					thiO		I6G39_00695	1122		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	149647	150768	-	QPT07073.1			glycine oxidase ThiO	thiO		I6G39_00695	1122	373	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	150768	151349	-							I6G39_00700	582		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	150768	151349	-	QPT06228.1			thiamine phosphate synthase			I6G39_00700	582	193	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	151634	153139	-					xylB		I6G39_00705	1506		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	151634	153139	-	QPT06229.1			xylulokinase	xylB		I6G39_00705	1506	501	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	153456	154121	+							I6G39_00710	666		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	153456	154121	+	QPT06230.1			response regulator transcription factor			I6G39_00710	666	221	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	154135	155028	+							I6G39_00715	894		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	154135	155028	+	QPT06231.1			sensor histidine kinase			I6G39_00715	894	297	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	155132	155881	+							I6G39_00720	750		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	155132	155881	+	QPT06232.1			ABC transporter ATP-binding protein			I6G39_00720	750	249	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	155883	157868	+							I6G39_00725	1986		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	155883	157868	+	QPT06233.1			ABC transporter permease			I6G39_00725	1986	661	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	157999	159846	-							I6G39_00730	1848		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	157999	159846	-	QPT07074.1			flavodoxin domain-containing protein			I6G39_00730	1848	615	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	160236	160976	-							I6G39_00735	741		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	160236	160976	-	QPT06234.1			cyclase family protein			I6G39_00735	741	246	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	161001	163247	-					metE		I6G39_00740	2247		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	161001	163247	-	QPT07075.1			5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		I6G39_00740	2247	748	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	163241	165082	-							I6G39_00745	1842		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	163241	165082	-	QPT06235.1			bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase			I6G39_00745	1842	613	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	165036	166211	-							I6G39_00750	1176		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	165036	166211	-	QPT06236.1			PLP-dependent transferase			I6G39_00750	1176	391	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	166208	167311	-							I6G39_00755	1104		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	166208	167311	-	QPT06237.1			PLP-dependent transferase			I6G39_00755	1104	367	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	167869	168711	+							I6G39_00760	843		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	167869	168711	+	QPT07076.1			ParB/RepB/Spo0J family partition protein			I6G39_00760	843	280	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	168982	169866	+							I6G39_00765	885		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	168982	169866	+	QPT06238.1			mechanosensitive ion channel family protein			I6G39_00765	885	294	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	169888	170103	+							I6G39_00770	216		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	169888	170103	+	QPT06239.1			DUF951 domain-containing protein			I6G39_00770	216	71	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	170103	171200	+					ychF		I6G39_00775	1098		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	170103	171200	+	QPT06240.1			redox-regulated ATPase YchF	ychF		I6G39_00775	1098	365	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	171288	171989	-							I6G39_00780	702		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	171288	171989	-	QPT07077.1			lysozyme			I6G39_00780	702	233	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	172369	172674	+							I6G39_00785	306		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	172369	172674	+	QPT06241.1			30S ribosomal protein S6			I6G39_00785	306	101	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	172694	173209	+					ssb		I6G39_00790	516		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	172694	173209	+	QPT06242.1			single-stranded DNA-binding protein	ssb		I6G39_00790	516	171	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	173253	173495	+							I6G39_00795	243		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	173253	173495	+	QPT06243.1			30S ribosomal protein S18			I6G39_00795	243	80	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	174085	174693	-							I6G39_00800	609		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	174085	174693	-	QPT06244.1			DUF3885 domain-containing protein			I6G39_00800	609	202	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	175115	175444	-							I6G39_00805	330		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	175115	175444	-	QPT06245.1			hypothetical protein			I6G39_00805	330	109	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	175500	175649	-							I6G39_00810	150		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	175500	175649	-	QPT06246.1			helix-turn-helix transcriptional regulator			I6G39_00810	150	49	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	176435	176575	-							I6G39_00815	141		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	176435	176575	-	QPT06247.1			hypothetical protein			I6G39_00815	141	46	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	176644	176811	-							I6G39_00820	168		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	176644	176811	-	QPT06248.1			hypothetical protein			I6G39_00820	168	55	
gene	pseudogene	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	177091	177966	+					hchA		I6G39_00825	876		pseudo
CDS	without_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	177091	177966	+				protein deglycase HchA	hchA		I6G39_00825	876		pseudo
