# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	111100	111999	+	SNV98583.1			accessory Sec system protein Asp3	asp3_2		SAMEA4412661_00094	900	299	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	111980	114370	+					secA_1		SAMEA4412661_00095	2391		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	111980	114370	+	SNV98591.1			Protein export cytoplasm protein SecA2 ATPase RNA helicase	secA_1		SAMEA4412661_00095	2391	796	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	114386	115894	+					gtfA1_2		SAMEA4412661_00096	1509		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	114386	115894	+	SNV98596.1			accessory Sec system glycosylation protein GtfA	gtfA1_2		SAMEA4412661_00096	1509	502	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	115887	117230	+					gtfB_2		SAMEA4412661_00097	1344		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	115887	117230	+	SNV98603.1			accessory Sec system glycosyltransferase GtfB	gtfB_2		SAMEA4412661_00097	1344	447	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	117372	118097	+							SAMEA4412661_00098	726		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	117372	118097	+	SNV98609.1			membrane protein			SAMEA4412661_00098	726	241	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	118111	118278	+							SAMEA4412661_00099	168		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	118111	118278	+	SNV98611.1			Uncharacterised protein			SAMEA4412661_00099	168	55	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	118710	123338	+					bhp		SAMEA4412661_00100	4629		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	118710	123338	+	SNV98616.1			cell wall associated biofilm protein	bhp		SAMEA4412661_00100	4629	1542	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	123375	126701	+							SAMEA4412661_00101	3327		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	123375	126701	+	SNV98620.1			LPXTG cell wall anchor domain			SAMEA4412661_00101	3327	1108	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	126817	126918	-							SAMEA4412661_00102	102		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	126817	126918	-	SNV98626.1			Protein of uncharacterised function (DUF2648)			SAMEA4412661_00102	102	33	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	126936	128426	-					mqo2		SAMEA4412661_00103	1491		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	126936	128426	-	SNV98630.1			malate:quinone-oxidoreductase 2	mqo2		SAMEA4412661_00103	1491	496	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	128950	130554	+					lutP		SAMEA4412661_00104	1605		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	128950	130554	+	SNV98635.1			L-lactate permease	lutP		SAMEA4412661_00104	1605	534	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	130731	132173	+					treP		SAMEA4412661_00105	1443		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	130731	132173	+	SNV98639.1			PTS system trehalose-specific transporter subunit IIBC	treP		SAMEA4412661_00105	1443	480	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	132280	133920	+					treC		SAMEA4412661_00106	1641		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	132280	133920	+	SNV98642.1			alpha,alpha-phosphotrehalase	treC		SAMEA4412661_00106	1641	546	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	133937	134662	+					treR_2		SAMEA4412661_00107	726		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	133937	134662	+	SNV98646.1			trehalose operon transcriptional repressor	treR_2		SAMEA4412661_00107	726	241	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	135198	135734	+							SAMEA4412661_00111	537		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	135198	135734	+	SNV98651.1			GNAT family acetyltransferase			SAMEA4412661_00111	537	178	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	135895	137586	+					dnaX_1		SAMEA4412661_00112	1692		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	135895	137586	+	SNV98655.1			DNA polymerase III subunits gamma and tau	dnaX_1		SAMEA4412661_00112	1692	563	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	137684	138004	+							SAMEA4412661_00113	321		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	137684	138004	+	SNV98660.1			putative DNA-binding protein, YbaB family			SAMEA4412661_00113	321	106	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	138006	138602	+					recR		SAMEA4412661_00114	597		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	138006	138602	+	SNV98664.1			Recombination protein RecR	recR		SAMEA4412661_00114	597	198	
gene	rRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	139055	140593	+							SAMEA4412661_00115	1539		
rRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	139055	140593	+				16S ribosomal RNA			SAMEA4412661_00115	1539		
gene	rRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	140930	143852	+							SAMEA4412661_00116	2923		
rRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	140930	143852	+				23S ribosomal RNA			SAMEA4412661_00116	2923		
gene	rRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	143929	144042	+							SAMEA4412661_00117	114		
rRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	143929	144042	+				5S ribosomal RNA			SAMEA4412661_00117	114		
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	144433	146055	-					yjjK_1		SAMEA4412661_00118	1623		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	144433	146055	-	SNV98676.1			ABC transporter ATP-binding protein	yjjK_1		SAMEA4412661_00118	1623	540	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	146357	147697	+					speA		SAMEA4412661_00119	1341		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	146357	147697	+	SNV98680.1			Orn Lys Arg decarboxylase family protein	speA		SAMEA4412661_00119	1341	446	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	147699	148328	+					tmk		SAMEA4412661_00120	630		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	147699	148328	+	SNV98684.1			thymidylate kinase	tmk		SAMEA4412661_00120	630	209	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	148393	148722	+							SAMEA4412661_00121	330		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	148393	148722	+	SNV98690.1			protein from nitrogen regulatory protein P-II (GLNB) family			SAMEA4412661_00121	330	109	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	148844	149773	+					dnaX_2		SAMEA4412661_00122	930		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	148844	149773	+	SNV98695.1			DNA polymerase III subunit delta'	dnaX_2		SAMEA4412661_00122	930	309	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	149770	150582	+					tpl		SAMEA4412661_00123	813		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	149770	150582	+	SNV98699.1			signal peptidase II	tpl		SAMEA4412661_00123	813	270	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	150595	150957	+							SAMEA4412661_00124	363		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	150595	150957	+	SNV98704.1			DNA replication initiation control protein YabA			SAMEA4412661_00124	363	120	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	150971	151696	+					yfiC		SAMEA4412661_00125	726		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	150971	151696	+	SNV98709.1			O-methyltransferase	yfiC		SAMEA4412661_00125	726	241	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	151689	151937	+							SAMEA4412661_00126	249		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	151689	151937	+	SNV98713.1			endonuclease containing a URI domain			SAMEA4412661_00126	249	82	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	151939	152781	+					rsmI		SAMEA4412661_00127	843		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	151939	152781	+	SNV98719.1			tetrapyrrole methylase family protein	rsmI		SAMEA4412661_00127	843	280	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	152848	154815	+					metG		SAMEA4412661_00128	1968		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	152848	154815	+	SNV98723.1			methionyl-tRNA synthetase	metG		SAMEA4412661_00128	1968	655	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	154892	155659	+					ycfH		SAMEA4412661_00129	768		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	154892	155659	+	SNV98727.1			TatD family hydrolase	ycfH		SAMEA4412661_00129	768	255	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	155695	156234	+							SAMEA4412661_00130	540		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	155695	156234	+	SNV98731.1			primase-like protein			SAMEA4412661_00130	540	179	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	156241	157131	+					ksgA		SAMEA4412661_00131	891		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	156241	157131	+	SNV98734.1			dimethyladenosine transferase	ksgA		SAMEA4412661_00131	891	296	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	157232	157480	+							SAMEA4412661_00132	249		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	157232	157480	+	SNV98738.1			Veg protein			SAMEA4412661_00132	249	82	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	157882	158730	+					ispE		SAMEA4412661_00133	849		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	157882	158730	+	SNV98743.1			4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	ispE		SAMEA4412661_00133	849	282	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	158758	159579	+					purR		SAMEA4412661_00134	822		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	158758	159579	+	SNV98747.1			pur operon repressor	purR		SAMEA4412661_00134	822	273	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	159598	159975	+					yabJ		SAMEA4412661_00135	378		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	159598	159975	+	SNV98751.1			endoribonuclease L-PSP	yabJ		SAMEA4412661_00135	378	125	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	160037	160327	+					spoVG		SAMEA4412661_00136	291		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	160037	160327	+	SNV98756.1			regulatory protein SpoVG	spoVG		SAMEA4412661_00136	291	96	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	160540	161910	+					glmU		SAMEA4412661_00137	1371		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	160540	161910	+	SNV98759.1			UDP-N-acetylglucosamine diphosphorylase	glmU		SAMEA4412661_00137	1371	456	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	161977	162942	+					prs		SAMEA4412661_00138	966		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	161977	162942	+	SNV98764.1			ribose-phosphate pyrophosphokinase	prs		SAMEA4412661_00138	966	321	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	163083	163730	+					rplY		SAMEA4412661_00139	648		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	163083	163730	+	SNV98771.1			50S ribosomal protein L25	rplY		SAMEA4412661_00139	648	215	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	164016	164588	+					pth		SAMEA4412661_00140	573		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	164016	164588	+	SNV98776.1			peptidyl-tRNA hydrolase	pth		SAMEA4412661_00140	573	190	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	164585	168109	+					mfd		SAMEA4412661_00141	3525		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	164585	168109	+	SNV98780.1			transcription-repair coupling factor	mfd		SAMEA4412661_00141	3525	1174	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	168087	169622	+					ytgP_1		SAMEA4412661_00142	1536		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	168087	169622	+	SNV98787.1			polysaccharide biosynthesis protein	ytgP_1		SAMEA4412661_00142	1536	511	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	169619	170803	+					mazG		SAMEA4412661_00143	1185		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	169619	170803	+	SNV98794.1			tetrapyrrole (corrin/porphyrin) methylase	mazG		SAMEA4412661_00143	1185	394	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	170793	171050	+					hslR		SAMEA4412661_00144	258		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	170793	171050	+	SNV98799.1			RNA-binding S4 domain-containing protein	hslR		SAMEA4412661_00144	258	85	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	171076	171456	+							SAMEA4412661_00145	381		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	171076	171456	+	SNV98804.1			cell-division initiation protein			SAMEA4412661_00145	381	126	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	171892	172269	+					yugI_1		SAMEA4412661_00146	378		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	171892	172269	+	SNV98809.1			RNA binding protein, contains ribosomal protein S1 domain	yugI_1		SAMEA4412661_00146	378	125	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	172381	173670	+					tilS		SAMEA4412661_00147	1290		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	172381	173670	+	SNV98815.1			tRNA(Ile)-lysidine synthetase	tilS		SAMEA4412661_00147	1290	429	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	173660	174202	+					hpt		SAMEA4412661_00148	543		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	173660	174202	+	SNV98821.1			hypoxanthine phosphoribosyltransferase	hpt		SAMEA4412661_00148	543	180	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	174376	176457	+					ftsH		SAMEA4412661_00149	2082		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	174376	176457	+	SNV98825.1			cell division protein FtsH	ftsH		SAMEA4412661_00149	2082	693	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	176730	177611	+					hslO		SAMEA4412661_00150	882		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	176730	177611	+	SNV98832.1			chaperonin HslO	hslO		SAMEA4412661_00150	882	293	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	177739	178668	+					cysK		SAMEA4412661_00151	930		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	177739	178668	+	SNV98838.1			cysteine synthase	cysK		SAMEA4412661_00151	930	309	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	178842	179633	+					folP		SAMEA4412661_00152	792		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	178842	179633	+	SNV98844.1			dihydropteroate synthase	folP		SAMEA4412661_00152	792	263	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	179623	179985	+					folB		SAMEA4412661_00153	363		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	179623	179985	+	SNV98851.1			dihydroneopterin aldolase	folB		SAMEA4412661_00153	363	120	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	179986	180465	+					folK		SAMEA4412661_00154	480		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	179986	180465	+	SNV98856.1			2-amino-4-hydroxy-6-hydroxymethyldihydropteridinepyrophosphokinase	folK		SAMEA4412661_00154	480	159	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	180513	181505	+					dus		SAMEA4412661_00155	993		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	180513	181505	+	SNV98861.1			dihydrouridine synthase TIM-barrel protein	dus		SAMEA4412661_00155	993	330	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	181526	183013	+					lysS		SAMEA4412661_00156	1488		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	181526	183013	+	SNV98866.1			lysyl-tRNA synthetase	lysS		SAMEA4412661_00156	1488	495	
gene	rRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183330	183443	+							SAMEA4412661_00157	114		
rRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183330	183443	+				5S ribosomal RNA			SAMEA4412661_00157	114		
gene	tRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183454	183529	+							SAMEA4412661_00158	76		
tRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183454	183529	+				tRNA-Val			SAMEA4412661_00158	76		
gene	tRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183535	183610	+							SAMEA4412661_00159	76		
tRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183535	183610	+				tRNA-Thr			SAMEA4412661_00159	76		
gene	tRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183616	183691	+							SAMEA4412661_00160	76		
tRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183616	183691	+				tRNA-Lys			SAMEA4412661_00160	76		
gene	tRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183708	183782	+							SAMEA4412661_00161	75		
tRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183708	183782	+				tRNA-Gly			SAMEA4412661_00161	75		
gene	tRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183790	183878	+							SAMEA4412661_00162	89		
tRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183790	183878	+				tRNA-Leu			SAMEA4412661_00162	89		
gene	tRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183895	183971	+							SAMEA4412661_00163	77		
tRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183895	183971	+				tRNA-Arg			SAMEA4412661_00163	77		
gene	tRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183981	184055	+							SAMEA4412661_00164	75		
tRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	183981	184055	+				tRNA-Pro			SAMEA4412661_00164	75		
gene	tRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	184074	184149	+							SAMEA4412661_00165	76		
tRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	184074	184149	+				tRNA-Ala			SAMEA4412661_00165	76		
gene	rRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	184292	185830	+							SAMEA4412661_00166	1539		
