# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	110441	110935	-	QQA48616.1			CPBP family intramembrane metalloprotease			JC286_00495	495	164	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	111814	116514	-							JC286_00500	4701		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	111814	116514	-	QQA48617.1			YSIRK-type signal peptide-containing protein			JC286_00500	4701	1566	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	116952	117662	+							JC286_00505	711		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	116952	117662	+	QQA48618.1			GntR family transcriptional regulator			JC286_00505	711	236	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	117691	118806	+							JC286_00510	1116		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	117691	118806	+	QQA48619.1			SIS domain-containing protein			JC286_00510	1116	371	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	118813	119751	+							JC286_00515	939		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	118813	119751	+	QQA48620.1			hexose kinase			JC286_00515	939	312	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	119745	120686	+							JC286_00520	942		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	119745	120686	+	QQA48621.1			tagatose 1,6-diphosphate aldolase			JC286_00520	942	313	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	120699	122471	+							JC286_00525	1773		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	120699	122471	+	QQA48622.1			beta-galactosidase			JC286_00525	1773	590	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	122486	122965	+							JC286_00530	480		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	122486	122965	+	QQA48623.1			PTS sugar transporter subunit IIB			JC286_00530	480	159	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	122987	123886	+							JC286_00535	900		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	122987	123886	+	QQA48624.1			PTS sugar transporter subunit IIC			JC286_00535	900	299	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	123945	124757	+							JC286_00540	813		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	123945	124757	+	QQA49651.1			PTS system mannose/fructose/sorbose family transporter subunit IID			JC286_00540	813	270	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	124779	125180	+							JC286_00545	402		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	124779	125180	+	QQA48625.1			PTS fructose transporter subunit IIA			JC286_00545	402	133	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	125212	126366	+					nagA		JC286_00550	1155		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	125212	126366	+	QQA48626.1			N-acetylglucosamine-6-phosphate deacetylase	nagA		JC286_00550	1155	384	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	126553	127068	-							JC286_00555	516		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	126553	127068	-	QQA48627.1			polyisoprenoid-binding protein			JC286_00555	516	171	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	127468	129528	+							JC286_00560	2061		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	127468	129528	+	QQA49652.1			PTS transporter subunit IIABC			JC286_00560	2061	686	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	129969	130901	+							JC286_00565	933		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	129969	130901	+	QQA48628.1			lactate dehydrogenase			JC286_00565	933	310	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	130936	132294	+							JC286_00570	1359		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	130936	132294	+	QQA48629.1			arginine transporter			JC286_00570	1359	452	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	132325	133092	+							JC286_00575	768		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	132325	133092	+	QQA48630.1			IclR family transcriptional regulator			JC286_00575	768	255	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	133352	133555	+							JC286_00580	204		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	133352	133555	+	QQA48631.1			helix-turn-helix transcriptional regulator			JC286_00580	204	67	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	133552	134277	+							JC286_00585	726		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	133552	134277	+	QQA48632.1			DUF3169 family protein			JC286_00585	726	241	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	134407	135450	-							JC286_00590	1044		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	134407	135450	-	QQA48633.1			zinc-dependent alcohol dehydrogenase family protein			JC286_00590	1044	347	
gene	pseudogene	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	135842	136600	+							JC286_00595	759		pseudo
CDS	without_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	135842	136600	+				hypothetical protein			JC286_00595	759		pseudo
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	136622	137809	+							JC286_00600	1188		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	136622	137809	+	QQA48634.1			XRE family transcriptional regulator			JC286_00600	1188	395	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	137905	139509	-							JC286_00605	1605		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	137905	139509	-	QQA48635.1			L-lactate permease			JC286_00605	1605	534	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	139977	140654	+					bioD		JC286_00610	678		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	139977	140654	+	QQA48636.1			dethiobiotin synthase	bioD		JC286_00610	678	225	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	140644	141996	+					bioA		JC286_00615	1353		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	140644	141996	+	QQA48637.1			adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA		JC286_00615	1353	450	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	141999	143120	+							JC286_00620	1122		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	141999	143120	+	QQA48638.1			pyridoxal phosphate-dependent aminotransferase family protein			JC286_00620	1122	373	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	143123	143815	+							JC286_00625	693		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	143123	143815	+	QQA48639.1			6-carboxyhexanoate--CoA ligase			JC286_00625	693	230	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	144083	145117	+							JC286_00630	1035		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	144083	145117	+	QQA48640.1			family 20 glycosylhydrolase			JC286_00630	1035	344	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	145114	146172	-					icaC		JC286_00635	1059		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	145114	146172	-	QQA48641.1			polysaccharide intercellular adhesin biosynthesis/export protein IcaC	icaC		JC286_00635	1059	352	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	146159	147025	-					icaB		JC286_00640	867		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	146159	147025	-	QQA48642.1			intercellular adhesin biosynthesis polysaccharide N-deacetylase	icaB		JC286_00640	867	288	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	147009	147335	-					icaD		JC286_00645	327		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	147009	147335	-	QQA48643.1			intracellular adhesion protein D	icaD		JC286_00645	327	108	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	147302	148528	-					pgaC		JC286_00650	1227		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	147302	148528	-	QQA48644.1			poly-beta-1,6 N-acetyl-D-glucosamine synthase	pgaC		JC286_00650	1227	408	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	148626	149507	-							JC286_00655	882		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	148626	149507	-	QQA48645.1			HTH domain-containing protein			JC286_00655	882	293	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	150080	150604	-							JC286_00660	525		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	150080	150604	-	QQA48646.1			DoxX family protein			JC286_00660	525	174	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	150988	151614	-							JC286_00665	627		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	150988	151614	-	QQA48647.1			FMN-dependent NADH-azoreductase			JC286_00665	627	208	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	151876	152568	+							JC286_00670	693		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	151876	152568	+	QQA48648.1			CPBP family intramembrane metalloprotease			JC286_00670	693	230	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	152830	153246	+							JC286_00675	417		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	152830	153246	+	QQA48649.1			Lrp/AsnC family transcriptional regulator			JC286_00675	417	138	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	153331	154758	-							JC286_00680	1428		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	153331	154758	-	QQA48650.1			aminotransferase class V-fold PLP-dependent enzyme			JC286_00680	1428	475	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	155021	155329	-					spn		JC286_00685	309		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	155021	155329	-	QQA48651.1			SPIN family peroxidase inhibitor	spn		JC286_00685	309	102	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	155704	156138	-							JC286_00690	435		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	155704	156138	-	QQA48652.1			Hsp20/alpha crystallin family protein			JC286_00690	435	144	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	156580	157110	+							JC286_00695	531		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	156580	157110	+	QQA48653.1			putative metal-dependent hydrolase			JC286_00695	531	176	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	157358	158848	+							JC286_00700	1491		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	157358	158848	+	QQA48654.1			catalase			JC286_00700	1491	496	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	159064	159387	+							JC286_00705	324		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	159064	159387	+	QQA48655.1			hypothetical protein			JC286_00705	324	107	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	159509	159955	+							JC286_00710	447		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	159509	159955	+	QQA48656.1			DNA starvation/stationary phase protection protein			JC286_00710	447	148	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	160923	162299	+							JC286_00715	1377		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	160923	162299	+	QQA48657.1			sodium:solute symporter			JC286_00715	1377	458	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	162362	163519	+							JC286_00720	1158		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	162362	163519	+	QQA48658.1			aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			JC286_00720	1158	385	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	163735	165330	+							JC286_00725	1596		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	163735	165330	+	QQA48659.1			ATPase			JC286_00725	1596	531	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	165572	166681	+							JC286_00730	1110		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	165572	166681	+	QQA48660.1			NAD(P)-binding domain-containing protein			JC286_00730	1110	369	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	166675	168009	+							JC286_00735	1335		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	166675	168009	+	QQA48661.1			ferrous iron transporter B			JC286_00735	1335	444	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	168582	169868	+					ltrA		JC286_00740	1287		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	168582	169868	+	QQA48662.1			group II intron reverse transcriptase/maturase	ltrA		JC286_00740	1287	428	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	170011	171060	+							JC286_00745	1050		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	170011	171060	+	QQA48663.1			ABC transporter permease			JC286_00745	1050	349	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	171073	171735	+							JC286_00750	663		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	171073	171735	+	QQA48664.1			ABC transporter ATP-binding protein			JC286_00750	663	220	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	171822	172244	+							JC286_00755	423		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	171822	172244	+	QQA48665.1			Rrf2 family transcriptional regulator			JC286_00755	423	140	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	172245	173570	+							JC286_00760	1326		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	172245	173570	+	QQA48666.1			FAD-containing oxidoreductase			JC286_00760	1326	441	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	174054	174236	-							JC286_00765	183		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	174054	174236	-	QQA48667.1			hypothetical protein			JC286_00765	183	60	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	174763	175569	+							JC286_00770	807		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	174763	175569	+	QQA48668.1			arylamine N-acetyltransferase			JC286_00770	807	268	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	175863	176357	-							JC286_00775	495		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	175863	176357	-	QQA48669.1			hypothetical protein			JC286_00775	495	164	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	176617	178521	+							JC286_00780	1905		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	176617	178521	+	QQA48670.1			triacylglycerol lipase			JC286_00780	1905	634	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	178715	178972	+							JC286_00785	258		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	178715	178972	+	QQA48671.1			type II toxin-antitoxin system Phd/YefM family antitoxin			JC286_00785	258	85	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	178972	179238	+							JC286_00790	267		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	178972	179238	+	QQA48672.1			Txe/YoeB family addiction module toxin			JC286_00790	267	88	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	179599	179700	-							JC286_00795	102		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	179599	179700	-	QQA48673.1			DUF2648 domain-containing protein			JC286_00795	102	33	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	179714	181207	-					mqo		JC286_00800	1494		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	179714	181207	-	QQA48674.1			malate dehydrogenase (quinone)	mqo		JC286_00800	1494	497	
gene	pseudogene	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	181964	182065	+							JC286_00805	102		pseudo
CDS	without_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	181964	182065	+				KxYKxGKxW signal peptide domain-containing protein			JC286_00805	102		pseudo
gene	pseudogene	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	186106	187005	-							JC286_00810	900		pseudo
CDS	without_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	186106	187005	-				cell surface protein			JC286_00810	900		pseudo
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	189880	190035	-							JC286_00815	156		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	189880	190035	-	QQA48675.1			hypothetical protein			JC286_00815	156	51	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	190093	190350	-							JC286_00820	258		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	190093	190350	-	QQA48676.1			hypothetical protein			JC286_00820	258	85	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	191600	194590	+							JC286_00825	2991		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	191600	194590	+	QQA49653.1			LPXTG cell wall anchor domain-containing protein			JC286_00825	2991	996	
